"IN","NN","PRP","6","0","0","6","10","1","6","3","0.0","3","0","1","0","0"
"NN","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBP","WRB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","WRB","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"WRB","PRP","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","VBD","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBD","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NN","NNP","0","0","0","0","0","0","0","0","1.0","0","0","1","0","0"
"NN","NNP","NN","4","0","1","3","-16","1","7","2","0.0","5","0","0","1","1"
"NNP","NN",":","0","0","0","0","0","1","0","0","0.0","1","0","1","0","0"
"NN",":","WP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
":","WP","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"WP","VB","VBN","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"VB","VBN","VBZ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBN","VBZ","VBN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBZ","VBN",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBN",",","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","NNP","VBP","3","4","1","1","-20","0","2","8","0.0","6","0","0","1","0"
"NNP","VBP","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","PRP","RB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","RB",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RB",",","CC","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","CC","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CC","NN","VB","0","9","0","9","-80","0","1","9","0.0","8","0","1","0","0"
"NN","VB","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","CD","NNP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","NNP","NNS","4","1","1","3","2","1","0","9","0.0","8","0","0","1","0"
"NNP","NNS","VBP","2","0","1","1","-14","1","1","8","0.0","7","0","0","0","0"
"NNS","VBP","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","JJ","JJ","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"JJ","JJ","NNS","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NNS","CD","1","0","0","1","-48","0","4","6","0.0","2","0","0","0","0"
"NNS","CD","CC","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","CC","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"CC","DT","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NN","WRB","1","7","0","6","-56","0","7","3","0.0","4","1","0","0","0"
"NN","WRB",":","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"WRB",":","JJ","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
":","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","1","0","1"
"JJ","NN","NNS","2","1","9","7","-44","1","0","9","0.0","8","0","1","0","0"
"NN","NNS","VBP","3","2","0","1","-16","2","0","8","0.0","6","0","0","0","0"
"NNS","VBP","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","NN","RB","0","5","2","3","-56","0","2","8","0.0","6","0","0","0","0"
"NN","RB","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RB","JJ","RB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","RB",".","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RB",".","VB","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
".","VB","PRP$","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"VB","PRP$","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP$","NN","DT","2","0","8","6","-34","0","4","6","0.0","2","0","0","0","0"
"NN","DT","JJ","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NN","PRP","1","3","0","2","-60","3","2","5","0.0","2","0","0","0","0"
"NN","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"PRP","VBP","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","CD","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","NN","RBR","0","4","0","4","-56","1","5","4","0.0","1","0","0","0","0"
"NN","RBR","TO","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RBR","TO","PRP$","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO","PRP$","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP$","JJ","NNS","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NNS","CD","0","1","0","1","-58","0","8","2","0.0","6","0","0","0","0"
"NNS","CD","PRP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","PRP","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"PRP","VBD","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBD","DT","NN","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","NN","CC","2","0","1","1","-26","0","7","3","0.0","4","0","0","0","0"
"NN","CC","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CC","VBD","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBD","NN","NNS","1","2","0","1","-44","2","3","5","0.0","2","0","0","0","0"
"NN","NNS","VBN","0","1","0","1","-50","1","6","3","0.0","3","0","0","0","0"
"NNS","VBN","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBN","NN",".","0","9","0","9","-74","1","1","8","0.0","7","0","0","0","0"
"NN",".","JJ","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
".","JJ","NNP","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"JJ","NNP","NN","4","0","1","3","-16","1","7","2","0.0","5","0","0","1","1"
"NNP","NN",":","0","0","0","0","0","1","4","5","0.0","1","0","1","0","0"
"NN",":","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
":","NNP","NN","2","3","0","1","-42","1","2","7","0.0","5","0","0","1","0"
"NNP","NN","IN","0","10","0","10","-70","0","3","7","0.0","4","0","0","0","0"
"NN","IN","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","PRP","TO","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","TO","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO","VB","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","DT","NNP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","NNP","NNP","1","6","0","5","-56","1","6","3","0.0","3","0","0","1","0"
"NNP","NNP","IN","6","2","0","4","0","0","5","5","0.0","0","0","0","1","0"
"NNP","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP","IN","6","0","0","6","12","1","5","4","0.0","1","0","0","1","0"
"NNP","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP",".","3","1","0","2","-2","0","0","10","0.0","10","0","0","1","0"
"NNP",".","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
".","NNP","NN","0","6","5","1","-66","3","4","3","0.0","1","0","0","1","1"
"NNP","NN","NNP","0","0","0","0","0","0","0","1","0.0","1","0","1","0","0"
"NN","NNP","NNP","3","2","0","1","-32","4","3","3","0.0","1","0","1","0","0"
"NNP","NNP","NNP","3","0","0","3","-12","1","1","8","0.0","7","0","0","1","1"
"NNP","NNP","NNP","3","6","0","3","-30","3","1","6","0.0","3","0","0","1","1"
"NNP","NNP","NNP","2","1","0","1","-4","2","2","6","0.0","4","0","1","0","1"
"NNP","NNP",".","1","6","0","5","-40","0","1","9","0.0","8","0","0","1","1"
"NNP",".","NN","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
".","NN","NN","0","0","0","0","0","0","0","10","0.0","10","0","1","0","0"
"NN","NN","MD","0","8","0","8","-60","0","4","6","0.0","2","1","0","0","0"
"NN","MD","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"MD","VB","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","IN","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","IN","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBP","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","PRP","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","NN","IN","4","0","0","4","-22","3","3","4","0.0","1","0","0","0","0"
"NN","IN","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NN","CD","1","3","0","2","-60","3","2","5","0.0","2","0","0","0","0"
"NN","CD","NN","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","NN","NN","0","0","0","0","0","0","0","0","1.0","0","0","1","0","0"
"NN","NN","WDT","2","1","2","0","-46","1","3","4","0.0","1","0","1","0","0"
"NN","WDT","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"WDT","VBD","$","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"VBD","$","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"$","CD","NNS","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","NNS","IN","1","3","0","2","-62","1","0","9","0.0","8","0","0","0","0"
"NNS","IN","PRP$","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","PRP$","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP$","NN","IN","0","9","0","9","-68","0","4","6","0.0","2","0","0","0","0"
"NN","IN","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NN","CD","0","3","0","3","-68","0","4","6","0.0","2","0","0","0","0"
"NN","CD","CD","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","CD","RB","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","RB","NN","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"RB","NN","TO","4","3","0","1","-4","0","0","10","0.0","10","0","0","0","0"
"NN","TO",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO",",","PRP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","PRP","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","VBD","JJ","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"VBD","JJ","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","IN",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN",",","VBP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","VBP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"VBP","VBP","NNS","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"VBP","NNS","VB","4","2","0","2","-14","0","4","6","0.0","2","0","0","0","0"
"NNS","VB","RP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","RP","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RP","NN","IN","1","4","0","3","-52","1","6","3","0.0","3","0","0","0","0"
"NN","IN","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","DT","NNS","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NNS","CD","1","0","9","8","-48","0","1","9","0.0","8","0","0","0","0"
"NNS","CD","CC","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","CC","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"CC","IN","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","JJ","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","CD",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD",",","PRP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","PRP","MD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","MD","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"MD","VB","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","IN","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NN","CD","0","0","0","0","0","0","0","0","1.0","0","0","1","0","0"
"NN","CD","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"CD","NN","DT","3","1","0","2","-18","0","3","7","0.0","4","0","0","0","0"
"NN","DT","NNS","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NNS","VBP","1","0","0","1","-48","0","4","6","0.0","2","0","0","0","0"
"NNS","VBP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"VBP","VBP","CC","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","CC","VBP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CC","VBP","VBZ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","VBZ","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBZ","VB","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","VB","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","PRP","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP","DT","JJ","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","NN","NN","4","1","3","1","-24","3","0","7","0.0","4","0","0","0","0"
"NN","NN","VBZ","0","0","0","0","0","0","0","0","1.0","0","0","1","0","0"
"NN","VBZ","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"VBZ","JJ","NNP","0","0","0","0","0","0","0","0","0.0","0","0","1","1","0"
"JJ","NNP","NNP","6","0","0","6","10","5","1","4","0.0","1","0","0","1","0"
"NNP","NNP",",","6","0","0","6","32","2","1","7","0.0","5","0","1","0","0"
"NNP",",","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","NNP","NNP","4","0","4","0","-8","0","2","8","0.0","6","0","0","1","0"
"NNP","NNP","NNP","10","0","0","10","72","1","5","4","0.0","1","0","1","0","0"
"NNP","NNP","NNP","2","0","2","0","-14","1","0","9","0.0","8","0","1","1","0"
"NNP","NNP",",","9","0","0","9","60","1","1","8","0.0","7","0","1","0","0"
"NNP",",","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","NNP","NNP","3","3","0","0","-14","0","0","10","0.0","10","0","0","1","0"
"NNP","NNP","NNP","1","2","0","1","-58","0","4","6","0.0","2","0","0","1","0"
"NNP","NNP","(","8","0","0","8","46","2","2","6","0.0","4","0","1","0","0"
"NNP","(","IN","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
"(","IN","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NN",")","3","0","7","4","-8","0","0","10","0.0","10","0","1","0","0"
"NN",")","JJ","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
")","JJ","NN","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"JJ","NN","NNP","1","0","0","1","-18","1","3","6","0.0","3","0","1","0","0"
"NN","NNP","PRP$","4","2","1","2","-14","0","0","10","0.0","10","0","0","1","0"
"NNP","PRP$","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP$","NN","IN","2","3","0","1","-20","1","9","0","0.0","8","0","0","0","0"
"NN","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP","NN","4","0","0","4","-12","0","4","6","0.0","2","0","0","1","0"
"NNP","NN","IN","1","1","0","0","-46","2","3","5","0.0","2","0","0","0","0"
"NN","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP","RP","0","9","0","9","-72","1","9","0","0.0","8","0","0","1","0"
"NNP","RP","VBZ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"RP","VBZ","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBZ","DT","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NN","VBG","0","5","0","5","-64","1","3","6","0.0","3","0","0","0","0"
"NN","VBG","TO","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBG","TO","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO","VB","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","CD","NNP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","NNP","IN","1","3","0","2","-58","3","2","5","0.0","2","0","0","1","0"
"NNP","IN","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","DT","NN","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","NN","CC","0","2","0","2","-50","1","5","4","0.0","1","0","0","0","0"
"NN","CC","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CC","NN","CD","3","5","0","2","-30","2","5","3","0.0","2","0","0","0","0"
"NN","CD","RB","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","RB","VBN","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"RB","VBN","TO","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBN","TO","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO","DT","CD","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"DT","CD","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","NN","NN","3","5","0","2","-38","1","2","7","0.0","5","0","1","0","0"
"NN","NN","IN","0","0","6","6","-56","1","4","5","0.0","1","0","0","0","0"
"NN","IN","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NN","WP","1","2","0","1","-46","3","0","7","0.0","4","0","0","0","0"
"NN","WP","VBD","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"WP","VBD","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBD","DT","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","JJ","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","JJ","VBG","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"JJ","VBG","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBG","NN","VBG","4","1","0","3","-6","0","3","7","0.0","4","0","0","0","0"
"NN","VBG","VBG","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBG","VBG","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBG","NN","NN","1","1","9","8","-54","1","6","3","0.0","3","0","1","0","0"
"NN","NN","NN","0","5","0","5","-62","1","3","6","0.0","3","0","0","0","0"
"NN","NN","NNP","6","0","8","2","36","0","2","8","0.0","6","0","0","0","0"
"NN","NNP","NNP","4","1","1","3","-22","0","2","8","0.0","6","0","0","1","0"
"NNP","NNP","CD","1","3","6","3","-58","1","6","2","1.0","4","0","0","1","0"
"NNP","CD","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","NNP","NNP","1","2","0","1","-38","0","2","8","0.0","6","0","0","1","0"
"NNP","NNP","NNPS","4","3","4","0","-12","0","0","10","0.0","10","0","0","1","0"
"NNP","NNPS","IN","6","0","0","6","18","0","1","9","0.0","8","0","0","1","0"
"NNPS","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP","CD","0","6","0","6","-64","1","3","6","0.0","3","0","0","1","0"
"NNP","CD",":","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD",":","NN","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
":","NN","NN","0","0","0","0","0","0","2","1","0.0","1","0","1","0","0"
"NN","NN","NNP","7","0","0","7","32","0","1","9","0.0","8","0","1","0","0"
"NN","NNP","NNP","4","0","1","3","-16","1","7","2","0.0","5","0","0","1","1"
"NNP","NNP","NNP","2","3","8","5","-56","0","0","10","0.0","10","0","1","0","0"
"NNP","NNP","VB","4","2","0","2","-14","0","4","6","0.0","2","0","0","1","0"
"NNP","VB","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VB","PRP",",","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"PRP",",","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","NNP",",","2","0","7","5","-38","0","0","10","0.0","10","0","1","0","0"
"NNP",",","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","NNP",",","0","0","10","10","-72","0","0","10","0.0","10","0","1","0","0"
"NNP",",","CC","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
",","CC","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CC","VB",".","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"VB",".","NNP","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
".","NNP","TO","1","7","0","6","-40","3","1","6","0.0","3","0","0","1","0"
"NNP","TO","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"TO","DT","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NNP","NNP","1","1","0","0","-54","0","6","4","0.0","2","0","0","1","0"
"NNP","NNP","VBG","4","2","12","8","-6","0","4","6","0.0","2","0","0","1","0"
"NNP","VBG","IN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBG","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"IN","NNP","NNP","0","0","0","0","0","0","0","0","1.0","0","0","0","1","0"
"NNP","NNP","NNP","10","0","0","10","64","1","4","5","0.0","1","0","0","1","0"
"NNP","NNP","CD","1","1","0","0","-38","1","8","1","0.0","7","0","0","1","0"
"NNP","CD","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","JJ","JJ","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
"JJ","JJ","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"JJ","NNP","IN","2","3","1","1","-26","0","5","5","0.0","0","0","0","1","0"
"NNP","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"IN","NNP","NNP","3","0","1","2","-22","2","5","3","0.0","2","0","0","1","1"
"NNP","NNP","RB","2","1","0","1","-54","2","0","8","0.0","6","0","0","1","0"
"NNP","RB","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"RB","NNP","NNP","0","7","0","7","-72","1","4","5","0.0","1","0","0","1","0"
"NNP","NNP","NNP","1","0","1","0","-36","1","3","6","0.0","3","0","0","1","0"
"NNP","NNP","NN","0","2","0","2","-56","0","6","4","0.0","2","0","0","1","0"
"NNP","NN","NN","0","0","0","0","0","0","0","1","0.0","1","0","1","0","0"
"NN","NN","WRB","1","1","3","2","-40","1","2","7","0.0","5","0","1","0","0"
"NN","WRB","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"WRB","NN","NN","4","5","0","1","-16","0","1","9","0.0","8","0","0","0","0"
"NN","NN","NNP","3","3","0","0","-32","1","1","8","0.0","7","0","0","0","0"
"NN","NNP","NN","4","0","1","3","-16","1","7","2","0.0","5","0","0","1","1"
"NNP","NN",":","6","1","4","2","14","2","2","6","0.0","4","0","1","0","0"
"NN",":","CC","0","0","0","0","0","0","0","0","0.0","0","1","1","0","0"
":","CC","WRB","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"CC","WRB","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"WRB","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBP","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"VBP","JJ","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"JJ","CD","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","NNP","NNP","2","8","0","6","-44","0","4","6","0.0","2","1","0","1","1"
"NNP","NNP","NNP","0","1","1","0","-62","0","2","8","0.0","6","0","0","1","1"
"NNP","NNP","NNP","0","6","0","6","-74","1","1","8","0.0","7","0","0","1","1"
"NNP","NNP","NNP","0","9","0","9","-60","3","1","6","0.0","3","0","0","1","1"
"NNP","NNP","IN","0","10","0","10","-76","0","2","8","0.0","6","0","0","1","1"
"NNP","IN","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"IN","NNP","NNP","0","5","1","4","-56","3","6","1","0.0","3","0","0","1","1"
"NNP","NNP","NNP","0","10","0","10","-70","0","1","9","0.0","8","0","0","1","1"
"NNP","NNP","NNP","1","5","0","4","-46","3","2","4","1.0","1","1","0","1","1"
"NNP","NNP","NNP","0","4","0","4","-62","0","5","5","0.0","0","0","0","1","1"
"NNP","NNP","NNP","2","0","3","1","-38","1","1","8","0.0","7","0","0","1","1"
"NNP","NNP","NNP","0","9","1","8","-70","3","2","5","0.0","2","0","0","1","1"
"NNP","NNP","PRP","1","6","0","5","-54","0","2","8","0.0","6","0","0","1","1"
"NNP","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBP","CD","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"VBP","CD","JJ","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"CD","JJ","NNP","0","0","0","0","0","0","0","0","0.0","0","0","0","1","1"
"JJ","NNP","NNP","0","1","0","1","-40","0","10","0","0.0","10","0","0","1","1"
"NNP","NNP","NNP","0","3","0","3","-80","0","9","1","0.0","8","0","0","1","1"
"NNP","NNP",":","2","8","0","6","-44","0","4","6","0.0","2","1","0","1","1"
"NNP",":","PRP","0","0","0","0","0","0","0","0","0.0","0","0","1","0","0"
":","PRP","VBD","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBD","DT","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBD","DT","NN","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"DT","NN","NN","2","6","0","4","-30","0","1","9","0.0","8","0","0","0","0"
"NN","NN","CD","0","9","0","9","-74","1","1","8","0.0","7","0","0","0","0"
"NN","CD","PRP","0","0","0","0","0","0","0","0","0.0","0","1","0","0","0"
"CD","PRP","VBZ","0","0","0","0","0","0","0","0","0.0","0","0","0","1","0"
"PRP","VBZ","PRP","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBZ","PRP","VBP","0","0","0","0","0","0","0","0","0.0","0","1","0","1","1"
"PRP","VBP","TO","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
"VBP","TO","VB","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0"
